Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,14.0625,0,77,0,0,0
1,39.0625,0,78,0,0,0
1,64.0625,0,77,0,0,0
1,89.0625,0,1023,0,0,0
1,114.0625,0,1023,713,1608,431
1,139.0625,0,821,0,0,0
1,164.0625,0,393,0,0,0
1,189.0625,0,276,0,0,0
1,15.625,1,84,0,0,0
1,40.625,1,83,0,0,0
1,65.625,1,83,0,0,0
1,90.625,1,1023,0,0,0
1,115.625,1,1023,714,1616,365
1,140.625,1,753,0,0,0
1,165.625,1,385,0,0,0
1,190.625,1,273,0,0,0
1,17.1875,2,85,0,0,0
1,42.1875,2,83,0,0,0
1,67.1875,2,85,0,0,0
1,92.1875,2,1023,0,0,0
1,117.1875,2,1023,714,1616,300
1,142.1875,2,670,0,0,0
1,167.1875,2,377,0,0,0
1,192.1875,2,272,0,0,0
1,18.75,3,78,0,0,0
1,43.75,3,80,0,0,0
1,68.75,3,81,0,0,0
1,93.75,3,1023,0,0,0
1,118.75,3,1023,715,1624,244
1,143.75,3,606,0,0,0
1,168.75,3,371,0,0,0
1,193.75,3,272,0,0,0
1,20.3125,4,81,0,0,0
1,45.3125,4,82,0,0,0
1,70.3125,4,81,0,0,0
1,95.3125,4,1023,0,0,0
1,120.3125,4,1023,716,1632,177
1,145.3125,4,582,0,0,0
1,170.3125,4,361,0,0,0
1,195.3125,4,262,0,0,0
1,21.875,5,85,0,0,0
1,46.875,5,84,0,0,0
1,71.875,5,85,0,0,0
1,96.875,5,1023,0,0,0
1,121.875,5,1023,713,1608,111
1,146.875,5,564,0,0,0
1,171.875,5,345,0,0,0
1,196.875,5,255,0,0,0
1,23.4375,6,84,0,0,0
1,48.4375,6,80,0,0,0
1,73.4375,6,82,0,0,0
1,98.4375,6,95,0,0,0
1,123.4375,6,1023,0,0,0
1,148.4375,6,1023,716,1632,44
1,173.4375,6,554,0,0,0
1,198.4375,6,343,0,0,0
1,0.0,7,80,0,0,0
1,25.0,7,80,0,0,0
1,50.0,7,82,0,0,0
1,75.0,7,122,0,0,0
1,100.0,7,1023,715,1624,1013
1,125.0,7,1023,0,0,0
1,150.0,7,537,0,0,0
1,175.0,7,336,0,0,0
1,1.5625,8,80,0,0,0
1,26.5625,8,81,0,0,0
1,51.5625,8,80,0,0,0
1,76.5625,8,186,0,0,0
1,101.5625,8,1023,714,1616,946
1,126.5625,8,1023,0,0,0
1,151.5625,8,520,0,0,0
