Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,14.0625,0,81,0,0,0
1,39.0625,0,81,0,0,0
1,64.0625,0,78,0,0,0
1,89.0625,0,1023,0,0,0
1,114.0625,0,1023,910,3184,992
1,139.0625,0,1023,0,0,0
1,164.0625,0,1023,0,0,0
1,189.0625,0,573,0,0,0
1,15.625,1,83,0,0,0
1,40.625,1,82,0,0,0
1,65.625,1,82,0,0,0
1,90.625,1,1023,0,0,0
1,115.625,1,1023,1023,4088,893
1,140.625,1,1023,0,0,0
1,165.625,1,1023,0,0,0
1,190.625,1,491,0,0,0
1,17.1875,2,77,0,0,0
1,42.1875,2,79,0,0,0
1,67.1875,2,80,0,0,0
1,92.1875,2,1023,0,0,0
1,117.1875,2,1023,1023,4088,826
1,142.1875,2,1023,0,0,0
1,167.1875,2,1023,0,0,0
1,192.1875,2,426,0,0,0
1,18.75,3,80,0,0,0
1,43.75,3,80,0,0,0
1,68.75,3,82,0,0,0
1,93.75,3,1023,0,0,0
1,118.75,3,1023,1023,4088,771
1,143.75,3,1023,0,0,0
1,193.75,3,386,230,230,502
1,20.3125,4,79,0,0,0
1,45.3125,4,80,0,0,0
1,70.3125,4,81,0,0,0
1,95.3125,4,1023,0,0,0
1,120.3125,4,1023,1023,4088,703
1,145.3125,4,1023,0,0,0
1,170.3125,4,1023,0,0,0
1,195.3125,4,362,0,0,433
1,21.875,5,82,0,0,0
1,46.875,5,83,0,0,0
1,71.875,5,80,0,0,0
1,96.875,5,1023,0,0,0
1,121.875,5,1023,1023,4088,637
1,146.875,5,1023,0,0,0
1,171.875,5,1023,0,0,0
1,196.875,5,375,202,202,368
1,23.4375,6,76,0,0,0
1,48.4375,6,78,0,0,0
1,73.4375,6,80,0,0,0
1,98.4375,6,82,0,0,0
1,123.4375,6,1023,0,0,0
1,148.4375,6,1023,0,0,570
1,173.4375,6,1023,0,0,0
1,198.4375,6,1022,0,0,0
1,0.0,7,80,0,0,0
1,25.0,7,80,0,0,0
1,50.0,7,80,0,0,0
1,75.0,7,100,0,0,0
1,100.0,7,1023,1023,4088,515
1,125.0,7,1023,0,0,0
1,150.0,7,1023,0,0,0
1,175.0,7,1023,0,0,0
1,1.5625,8,80,0,0,0
1,26.5625,8,83,0,0,0
1,51.5625,8,82,0,0,0
1,76.5625,8,148,0,0,0
1,101.5625,8,1023,1023,4088,447
1,126.5625,8,1023,0,0,0
1,151.5625,8,1023,0,0,0
1,176.5625,8,1023,0,0,0
1,3.125,9,81,0,0,0
1,28.125,9,82,0,0,0
1,53.125,9,80,0,0,0
1,78.125,9,246,0,0,0
1,103.125,9,1023,1023,4088,380
1,128.125,9,1023,0,0,0
1,153.125,9,1023,0,0,0
1,178.125,9,965,0,0,0
1,4.6875,10,80,0,0,0
1,29.6875,10,81,0,0,0
1,54.6875,10,83,0,0,0
1,79.6875,10,374,0,0,0
1,104.6875,10,1023,1023,4088,313
1,129.6875,10,1023,0,0,0
1,154.6875,10,1023,0,0,0
1,179.6875,10,885,0,0,0
1,6.25,11,81,0,0,0
1,31.25,11,81,0,0,0
1,56.25,11,82,0,0,0
1,81.25,11,510,0,0,0
1,106.25,11,1023,1023,4088,258
1,131.25,11,1023,0,0,0
1,156.25,11,1023,0,0,0
1,181.25,11,810,0,0,0
1,7.8125,12,80,0,0,0
1,32.8125,12,79,0,0,0
1,57.8125,12,81,0,0,0
1,82.8125,12,646,0,0,0
1,107.8125,12,1023,1023,4088,192
1,132.8125,12,1023,0,0,0
1,157.8125,12,1023,0,0,0
1,182.8125,12,736,0,0,0
1,9.375,13,82,0,0,0
1,34.375,13,82,0,0,0
1,59.375,13,80,0,0,0
1,84.375,13,784,0,0,0
1,109.375,13,1023,1023,4088,125
1,134.375,13,1023,0,0,0
1,159.375,13,1023,0,0,0
1,184.375,13,675,0,0,0
1,10.9375,14,86,0,0,0
1,35.9375,14,86,0,0,0
1,60.9375,14,85,0,0,0
1,85.9375,14,911,0,0,0
1,110.9375,14,1023,1023,4088,56
1,135.9375,14,1023,0,0,0
1,160.9375,14,1023,0,0,0
1,185.9375,14,631,0,0,0
1,12.5,15,80,0,0,0
1,37.5,15,82,0,0,0
1,62.5,15,81,0,0,0
1,87.5,15,1007,0,0,0
1,112.5,15,1023,1023,4088,3
1,137.5,15,1023,0,0,0
1,162.5,15,1023,0,0,0
1,187.5,15,603,0,0,0
2,14.0625,0,77,0,0,0
2,39.0625,0,78,0,0,0
2,64.0625,0,77,0,0,0
2,89.0625,0,1023,0,0,0
2,114.0625,0,1023,1023,4088,969
2,139.0625,0,1023,0,0,0
2,164.0625,0,1023,0,0,0
2,189.0625,0,584,0,0,0
2,15.625,1,80,0,0,0
2,40.625,1,80,0,0,0
2,65.625,1,81,0,0,0
2,90.625,1,1023,0,0,0
2,115.625,1,1023,1023,4088,904
2,140.625,1,1023,0,0,0
2,165.625,1,1023,0,0,0
2,190.625,1,519,0,0,0
2,17.1875,2,81,0,0,0
2,42.1875,2,80,0,0,0
2,67.1875,2,79,0,0,0
2,92.1875,2,1023,0,0,0
2,117.1875,2,1023,1023,4088,837
2,142.1875,2,1023,0,0,0
2,167.1875,2,1023,0,0,0
2,192.1875,2,469,0,0,0
2,18.75,3,81,0,0,0
2,43.75,3,80,0,0,0
2,68.75,3,81,0,0,0
2,93.75,3,1023,0,0,0
2,118.75,3,1023,1023,4088,772
2,143.75,3,1023,0,0,0
2,168.75,3,1023,0,0,0
2,193.75,3,406,0,0,473
2,20.3125,4,80,0,0,0
2,45.3125,4,80,0,0,0
2,70.3125,4,79,0,0,0
2,95.3125,4,1023,0,0,0
2,120.3125,4,1023,1023,4088,712
2,145.3125,4,1023,0,0,0
2,170.3125,4,1023,0,0,0
2,195.3125,4,371,167,167,416
2,21.875,5,77,0,0,0
2,46.875,5,82,0,0,0
2,71.875,5,80,0,0,0
2,96.875,5,1023,0,0,0
2,121.875,5,1023,1023,4088,646
2,146.875,5,1023,0,0,0
2,171.875,5,1023,0,0,0
2,196.875,5,374,0,0,346
2,23.4375,6,81,0,0,0
2,48.4375,6,80,0,0,0
2,73.4375,6,80,0,0,0
2,98.4375,6,82,0,0,0
2,123.4375,6,1023,0,0,0
2,148.4375,6,1023,0,0,581
2,173.4375,6,1023,0,0,0
2,198.4375,6,1011,0,0,0
2,0.0,7,77,0,0,0
2,25.0,7,79,0,0,0
2,50.0,7,77,0,0,0
2,75.0,7,94,0,0,0
2,100.0,7,1023,0,0,0
2,150.0,7,1023,0,0,0
2,175.0,7,1023,0,0,0
2,1.5625,8,77,0,0,0
2,26.5625,8,80,0,0,0
2,51.5625,8,80,0,0,0
2,76.5625,8,141,0,0,0
2,101.5625,8,1023,822,2480,458
2,151.5625,8,1023,0,0,0
2,176.5625,8,1023,0,0,0
2,3.125,9,81,0,0,0
2,28.125,9,81,0,0,0
2,53.125,9,78,0,0,0
2,78.125,9,243,0,0,0
2,103.125,9,1023,1023,4088,391
2,128.125,9,1023,0,0,0
2,153.125,9,1023,0,0,0
2,178.125,9,958,0,0,0
2,4.6875,10,81,0,0,0
2,29.6875,10,81,0,0,0
2,54.6875,10,84,0,0,0
2,79.6875,10,377,0,0,0
2,104.6875,10,1023,1023,4088,320
2,129.6875,10,1023,0,0,0
2,154.6875,10,1023,0,0,0
2,179.6875,10,885,0,0,0
2,6.25,11,80,0,0,0
2,31.25,11,82,0,0,0
2,56.25,11,82,0,0,0
2,81.25,11,508,0,0,0
2,106.25,11,1023,1023,4088,260
2,131.25,11,1023,0,0,0
2,156.25,11,1023,0,0,0
2,181.25,11,805,0,0,0
2,7.8125,12,81,0,0,0
2,32.8125,12,80,0,0,0
2,57.8125,12,81,0,0,0
2,82.8125,12,651,0,0,0
2,107.8125,12,1023,805,2344,200
2,132.8125,12,1023,0,0,0
2,157.8125,12,1023,0,0,0
2,182.8125,12,722,0,0,0
2,9.375,13,84,0,0,0
2,59.375,13,85,0,0,0
2,84.375,13,795,0,0,0
2,109.375,13,1023,4,4,133
2,134.375,13,1023,0,0,0
2,159.375,13,1023,0,0,0
2,184.375,13,667,0,0,0
2,10.9375,14,81,0,0,0
2,35.9375,14,80,0,0,0
2,60.9375,14,80,0,0,0
2,85.9375,14,919,0,0,0
2,110.9375,14,1023,1023,4088,69
2,135.9375,14,1023,0,0,0
2,160.9375,14,1023,0,0,0
2,185.9375,14,629,0,0,0
2,12.5,15,80,0,0,0
2,37.5,15,74,0,0,0
2,62.5,15,80,0,0,0
2,87.5,15,1019,0,0,0
2,112.5,15,1023,1023,4088,3
2,137.5,15,1023,0,0,0
2,162.5,15,1023,0,0,0
2,187.5,15,610,0,0,0
3,14.0625,0,78,0,0,0
3,39.0625,0,78,0,0,0
3,64.0625,0,79,0,0,0
3,89.0625,0,1023,0,0,0
3,114.0625,0,1023,1023,4088,969
3,139.0625,0,1023,0,0,0
3,164.0625,0,1023,0,0,0
3,189.0625,0,615,0,0,0
3,15.625,1,80,0,0,0
3,40.625,1,80,0,0,0
3,65.625,1,80,0,0,0
3,90.625,1,1023,0,0,0
3,115.625,1,1023,1023,4088,904
3,140.625,1,1023,0,0,0
3,165.625,1,1023,0,0,0
3,190.625,1,554,0,0,0
3,17.1875,2,78,0,0,0
3,42.1875,2,77,0,0,0
3,67.1875,2,77,0,0,0
3,92.1875,2,1023,0,0,0
3,117.1875,2,1023,1023,4088,841
3,142.1875,2,1023,0,0,0
3,167.1875,2,1023,0,0,0
3,192.1875,2,479,0,0,0
3,18.75,3,79,0,0,0
3,43.75,3,80,0,0,0
3,68.75,3,81,0,0,0
3,93.75,3,1023,0,0,0
3,118.75,3,1023,614,816,776
3,143.75,3,1023,0,0,0
3,168.75,3,1023,0,0,0
3,193.75,3,422,209,209,495
3,20.3125,4,79,0,0,0
3,45.3125,4,79,0,0,0
3,70.3125,4,82,0,0,0
3,95.3125,4,1023,0,0,0
3,120.3125,4,1023,673,1288,712
3,145.3125,4,1023,0,0,0
3,170.3125,4,1023,0,0,0
3,195.3125,4,387,0,0,435
3,21.875,5,79,0,0,0
3,46.875,5,81,0,0,0
3,71.875,5,77,0,0,0
3,96.875,5,1023,0,0,0
3,121.875,5,1023,1023,4088,649
3,146.875,5,1023,0,0,0
3,171.875,5,1023,0,0,0
3,196.875,5,396,226,226,367
3,23.4375,6,78,0,0,0
3,48.4375,6,82,0,0,0
3,73.4375,6,81,0,0,0
3,98.4375,6,85,0,0,0
3,123.4375,6,1023,0,0,0
3,148.4375,6,1023,768,2048,583
3,173.4375,6,1023,0,0,0
3,198.4375,6,1023,0,0,0
3,0.0,7,83,0,0,0
3,25.0,7,84,0,0,0
3,50.0,7,80,0,0,0
3,75.0,7,100,0,0,0
3,100.0,7,1023,1023,4088,519
3,125.0,7,1023,0,0,0
3,150.0,7,1023,0,0,0
3,175.0,7,1023,0,0,0
3,1.5625,8,80,0,0,0
3,26.5625,8,80,0,0,0
3,51.5625,8,80,0,0,0
3,76.5625,8,144,0,0,0
3,101.5625,8,1023,809,2376,457
3,126.5625,8,1023,0,0,0
3,151.5625,8,1023,0,0,0
3,176.5625,8,1023,0,0,0
3,3.125,9,75,0,0,0
3,28.125,9,77,0,0,0
3,53.125,9,75,0,0,0
3,78.125,9,238,0,0,0
3,103.125,9,1023,597,680,392
3,128.125,9,1023,0,0,0
3,153.125,9,1023,0,0,0
3,178.125,9,950,0,0,0
3,4.6875,10,84,0,0,0
3,29.6875,10,82,0,0,0
3,79.6875,10,367,0,0,0
3,104.6875,10,1023,1023,4088,327
3,129.6875,10,1023,0,0,0
3,154.6875,10,1023,0,0,0
3,179.6875,10,880,0,0,0
3,6.25,11,79,0,0,0
3,31.25,11,77,0,0,0
3,56.25,11,78,0,0,0
3,81.25,11,499,0,0,0
3,106.25,11,1023,1023,4088,265
3,131.25,11,1023,0,0,0
3,156.25,11,1023,0,0,0
3,181.25,11,805,0,0,0
3,7.8125,12,78,0,0,0
3,32.8125,12,79,0,0,0
3,82.8125,12,640,0,0,0
3,107.8125,12,1023,1023,4088,198
3,132.8125,12,1023,0,0,0
3,182.8125,12,732,0,0,0
3,9.375,13,78,0,0,0
3,34.375,13,80,0,0,0
3,59.375,13,80,0,0,0
3,84.375,13,774,0,0,0
3,109.375,13,1023,1023,4088,134
3,134.375,13,1023,0,0,0
3,184.375,13,678,0,0,0
3,10.9375,14,83,0,0,0
3,35.9375,14,82,0,0,0
3,60.9375,14,80,0,0,0
3,85.9375,14,898,0,0,0
3,110.9375,14,1023,1023,4088,72
3,135.9375,14,1023,0,0,0
3,160.9375,14,1023,0,0,0
3,185.9375,14,648,0,0,0
3,12.5,15,77,0,0,0
3,37.5,15,80,0,0,0
3,62.5,15,81,0,0,0
3,87.5,15,1001,0,0,0
3,112.5,15,1023,1023,4088,9
3,137.5,15,1023,0,0,0
3,162.5,15,1023,0,0,0
3,187.5,15,635,0,0,0
4,14.0625,0,77,0,0,0
4,39.0625,0,77,0,0,0
4,64.0625,0,75,0,0,0
4,89.0625,0,1023,0,0,0
4,114.0625,0,1023,1023,4088,965
4,139.0625,0,1023,0,0,0
4,164.0625,0,1023,0,0,0
4,189.0625,0,614,0,0,0
4,15.625,1,80,0,0,0
4,40.625,1,80,0,0,0
4,65.625,1,79,0,0,0
4,90.625,1,1023,0,0,0
4,115.625,1,1023,1023,4088,899
4,140.625,1,1023,0,0,0
4,165.625,1,1023,0,0,0
4,190.625,1,577,0,0,0
4,17.1875,2,82,0,0,0
4,42.1875,2,81,0,0,0
4,67.1875,2,79,0,0,0
4,92.1875,2,1023,0,0,0
4,117.1875,2,1023,1023,4088,834
4,142.1875,2,1023,0,0,0
4,167.1875,2,1023,0,0,0
4,192.1875,2,522,0,0,0
4,18.75,3,79,0,0,0
4,43.75,3,77,0,0,0
4,68.75,3,79,0,0,0
4,93.75,3,1023,0,0,0
4,118.75,3,1023,1023,4088,773
4,143.75,3,1023,0,0,0
4,168.75,3,1023,0,0,0
4,193.75,3,465,363,363,469
4,20.3125,4,77,0,0,0
4,45.3125,4,78,0,0,0
4,70.3125,4,78,0,0,0
4,95.3125,4,1023,0,0,0
4,120.3125,4,1023,1023,4088,708
4,145.3125,4,1023,0,0,0
4,170.3125,4,1023,0,0,0
4,195.3125,4,411,380,380,401
4,21.875,5,80,0,0,0
4,46.875,5,81,0,0,0
4,71.875,5,81,0,0,0
4,96.875,5,1023,0,0,0
4,121.875,5,1023,1023,4088,644
4,146.875,5,1023,0,0,0
4,171.875,5,1023,0,0,0
4,196.875,5,364,368,368,332
4,23.4375,6,80,0,0,0
4,48.4375,6,78,0,0,0
4,73.4375,6,77,0,0,0
4,98.4375,6,82,0,0,0
4,123.4375,6,1023,0,0,0
4,148.4375,6,1023,768,2048,579
4,173.4375,6,1023,0,0,0
4,198.4375,6,1023,0,0,0
4,0.0,7,77,0,0,0
4,25.0,7,77,0,0,0
4,50.0,7,80,0,0,0
4,75.0,7,98,0,0,0
4,100.0,7,1023,680,1344,515
4,125.0,7,1023,0,0,0
