Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,14.0625,0,77,0,0,0
1,39.0625,0,76,0,0,0
1,64.0625,0,76,0,0,0
1,89.0625,0,1023,0,0,0
1,114.0625,0,1023,801,2312,944
1,139.0625,0,1023,0,0,0
1,164.0625,0,845,0,0,0
1,189.0625,0,374,324,324,970
1,15.625,1,81,0,0,0
1,40.625,1,80,0,0,0
1,65.625,1,80,0,0,0
1,90.625,1,1023,0,0,0
1,115.625,1,1023,1023,4088,877
1,140.625,1,1023,0,0,0
1,165.625,1,742,0,0,0
1,190.625,1,366,371,371,861
1,17.1875,2,80,0,0,0
1,42.1875,2,81,0,0,0
1,67.1875,2,81,0,0,0
1,92.1875,2,1023,0,0,0
1,117.1875,2,1023,1023,4088,811
1,142.1875,2,1023,0,0,0
1,167.1875,2,693,0,0,0
1,192.1875,2,360,396,396,770
1,18.75,3,81,0,0,0
1,43.75,3,82,0,0,0
1,68.75,3,83,0,0,0
1,93.75,3,1023,0,0,0
1,118.75,3,1023,694,1456,755
1,143.75,3,1023,0,0,0
1,168.75,3,670,0,0,0
1,193.75,3,354,0,0,0
1,20.3125,4,80,0,0,0
1,45.3125,4,80,0,0,0
1,70.3125,4,79,0,0,0
1,95.3125,4,1023,0,0,0
1,120.3125,4,1023,694,1456,689
1,145.3125,4,1023,0,0,0
1,170.3125,4,640,0,0,0
1,195.3125,4,345,0,0,0
1,21.875,5,84,0,0,0
1,46.875,5,86,0,0,0
1,71.875,5,85,0,0,0
1,96.875,5,1023,0,0,0
1,121.875,5,1023,694,1456,621
1,146.875,5,1023,0,0,0
1,171.875,5,576,0,0,0
1,196.875,5,337,0,0,0
1,23.4375,6,79,0,0,0
1,48.4375,6,80,0,0,0
1,73.4375,6,81,0,0,0
1,98.4375,6,89,0,0,0
1,123.4375,6,1023,0,0,0
1,148.4375,6,1023,694,1456,556
1,173.4375,6,1023,0,0,0
1,198.4375,6,518,0,0,0
1,0.0,7,80,0,0,0
1,25.0,7,82,0,0,0
1,50.0,7,82,0,0,0
1,75.0,7,113,0,0,0
1,100.0,7,1023,694,1456,501
1,125.0,7,1023,0,0,0
1,150.0,7,1023,0,0,0
1,175.0,7,456,0,0,0
1,1.5625,8,82,0,0,0
1,26.5625,8,81,0,0,0
1,51.5625,8,82,0,0,0
1,76.5625,8,175,0,0,0
1,101.5625,8,1023,694,1456,432
1,126.5625,8,1023,0,0,0
1,151.5625,8,1023,0,0,0
1,176.5625,8,407,0,0,0
1,3.125,9,83,0,0,0
1,28.125,9,80,0,0,0
1,53.125,9,80,0,0,0
