Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
56,0.0,7,72,0,0,0
56,1.5625,8,72,0,0,0
56,3.125,9,72,0,0,0
56,4.6875,10,74,0,0,0
56,6.25,11,71,0,0,0
56,7.8125,12,70,0,0,0
56,9.375,13,73,0,0,0
56,10.9375,14,72,0,0,0
56,12.5,15,70,0,0,0
56,14.0625,0,70,0,0,0
56,15.625,1,70,0,0,0
56,17.1875,2,71,0,0,0
56,18.75,3,73,0,0,0
56,20.3125,4,71,0,0,0
56,21.875,5,73,0,0,0
56,23.4375,6,74,0,0,0
56,25.0,7,70,0,0,0
56,26.5625,8,72,0,0,0
56,28.125,9,71,0,0,0
56,29.6875,10,73,0,0,0
56,31.25,11,71,0,0,0
56,32.8125,12,70,0,0,0
56,34.375,13,74,0,0,0
56,35.9375,14,72,0,0,0
56,37.5,15,72,0,0,0
56,39.0625,0,70,0,0,0
56,40.625,1,70,0,0,0
56,42.1875,2,72,0,0,0
56,43.75,3,74,0,0,0
56,45.3125,4,71,0,0,0
56,46.875,5,73,0,0,0
56,48.4375,6,74,0,0,0
56,50.0,7,72,0,0,0
56,51.5625,8,72,0,0,0
56,53.125,9,71,0,0,0
56,54.6875,10,73,0,0,0
56,56.25,11,74,0,0,0
56,57.8125,12,71,0,0,0
56,59.375,13,73,0,0,0
56,60.9375,14,74,0,0,0
56,62.5,15,72,0,0,0
56,64.0625,0,70,0,0,0
56,65.625,1,71,0,0,0
56,67.1875,2,72,0,0,0
56,68.75,3,73,0,0,0
56,71.875,5,73,0,0,0
56,73.4375,6,72,0,0,0
56,75.0,7,95,0,0,0
56,76.5625,8,130,0,0,0
56,78.125,9,231,0,0,0
56,79.6875,10,353,0,0,0
56,81.25,11,487,0,0,0
56,82.8125,12,623,0,0,0
56,84.375,13,757,0,0,0
56,85.9375,14,883,0,0,0
56,87.5,15,985,0,0,0
56,89.0625,0,1023,0,0,0
56,90.625,1,1023,0,0,0
56,92.1875,2,1023,0,0,0
56,93.75,3,1023,0,0,0
56,95.3125,4,1023,0,0,0
56,96.875,5,1023,0,0,0
56,98.4375,6,78,0,0,0
56,100.0,7,1023,0,0,0
56,101.5625,8,1023,1023,4088,973
56,104.6875,10,1023,694,1456,843
56,106.25,11,1023,1023,4088,779
56,107.8125,12,1023,1023,4088,716
56,109.375,13,1023,692,1440,651
56,110.9375,14,1023,1023,4088,587
56,112.5,15,1023,1023,4088,523
56,114.0625,0,1023,1023,4088,507
56,115.625,1,1023,693,1448,395
56,117.1875,2,1023,693,1448,330
56,118.75,3,1023,1023,4088,266
