Channel,Time,Phase,ADC,TOT_10bit,TOT_12bit,ToA
1,125.0,7,1023,0,0,0
1,126.5625,8,1023,0,0,0
1,128.125,9,1023,0,0,0
1,129.6875,10,1023,0,0,0
1,131.25,11,1023,0,0,0
1,132.8125,12,1023,0,0,0
1,134.375,13,1023,0,0,0
1,135.9375,14,1023,0,0,0
1,137.5,15,1023,0,0,0
1,139.0625,0,1023,0,0,0
1,140.625,1,1023,0,0,0
1,142.1875,2,1023,0,0,0
1,143.75,3,972,0,0,0
1,145.3125,4,915,0,0,0
1,146.875,5,846,0,0,0
1,148.4375,6,1023,725,1704,791
1,150.0,7,782,0,0,0
1,151.5625,8,773,0,0,0
1,153.125,9,755,0,0,0
1,154.6875,10,716,0,0,0
1,156.25,11,617,0,0,0
1,157.8125,12,558,0,0,0
1,159.375,13,500,0,0,0
1,160.9375,14,473,0,0,0
1,162.5,15,469,0,0,0
1,164.0625,0,456,0,0,0
1,165.625,1,450,0,0,0
1,167.1875,2,435,0,0,0
1,168.75,3,423,0,0,0
1,170.3125,4,415,0,0,0
1,171.875,5,402,0,0,0
1,173.4375,6,807,0,0,0
1,175.0,7,379,0,0,0
1,176.5625,8,370,0,0,0
1,178.125,9,368,0,0,0
1,179.6875,10,355,0,0,0
1,181.25,11,344,0,0,0
1,182.8125,12,340,0,0,0
1,184.375,13,333,0,0,0
1,185.9375,14,325,0,0,0
1,187.5,15,324,0,0,0
1,189.0625,0,311,0,0,0
1,190.625,1,309,0,0,0
1,192.1875,2,306,0,0,0
1,193.75,3,296,0,0,0
1,195.3125,4,294,0,0,0
1,196.875,5,289,0,0,0
1,198.4375,6,394,0,0,0
2,0.0,7,80,0,0,0
2,1.5625,8,79,0,0,0
2,3.125,9,80,0,0,0
2,4.6875,10,81,0,0,0
2,6.25,11,79,0,0,0
2,7.8125,12,79,0,0,0
2,9.375,13,82,0,0,0
2,10.9375,14,79,0,0,0
2,12.5,15,80,0,0,0
2,14.0625,0,80,0,0,0
2,15.625,1,78,0,0,0
2,17.1875,2,80,0,0,0
2,18.75,3,77,0,0,0
2,20.3125,4,79,0,0,0
2,21.875,5,80,0,0,0
2,23.4375,6,81,0,0,0
2,25.0,7,77,0,0,0
2,26.5625,8,75,0,0,0
2,28.125,9,80,0,0,0
2,29.6875,10,81,0,0,0
2,31.25,11,80,0,0,0
2,32.8125,12,78,0,0,0
2,34.375,13,81,0,0,0
2,35.9375,14,80,0,0,0
2,37.5,15,80,0,0,0
2,39.0625,0,77,0,0,0
2,40.625,1,77,0,0,0
2,42.1875,2,80,0,0,0
2,43.75,3,78,0,0,0
2,45.3125,4,82,0,0,0
2,46.875,5,81,0,0,0
2,48.4375,6,81,0,0,0
2,50.0,7,78,0,0,0
2,51.5625,8,77,0,0,0
2,53.125,9,81,0,0,0
2,54.6875,10,81,0,0,0
2,56.25,11,82,0,0,0
2,57.8125,12,79,0,0,0
2,59.375,13,79,0,0,0
2,60.9375,14,80,0,0,0
2,62.5,15,83,0,0,0
2,64.0625,0,80,0,0,0
2,65.625,1,77,0,0,0
2,67.1875,2,80,0,0,0
2,68.75,3,81,0,0,0
2,70.3125,4,81,0,0,0
2,71.875,5,85,0,0,0
2,73.4375,6,81,0,0,0
2,75.0,7,117,0,0,0
2,76.5625,8,178,0,0,0
2,78.125,9,293,0,0,0
2,79.6875,10,425,0,0,0
2,81.25,11,569,0,0,0
2,82.8125,12,712,0,0,0
2,84.375,13,847,0,0,0
2,85.9375,14,968,0,0,0
2,87.5,15,1023,0,0,0
2,89.0625,0,1023,0,0,0
2,90.625,1,1023,0,0,0
2,92.1875,2,1023,0,0,0
2,93.75,3,1023,0,0,0
2,95.3125,4,1023,0,0,0
2,96.875,5,1023,0,0,0
2,98.4375,6,91,0,0,0
2,100.0,7,1023,732,1760,743
2,103.125,9,1023,731,1752,615
2,104.6875,10,1023,731,1752,543
2,106.25,11,1023,730,1744,487
2,107.8125,12,1023,730,1744,423
2,109.375,13,1023,729,1736,359
2,110.9375,14,1023,731,1752,287
2,112.5,15,1023,732,1760,231
2,114.0625,0,1023,729,1736,167
2,115.625,1,1023,729,1736,103
2,117.1875,2,1023,730,1744,31
2,118.75,3,1023,732,1760,999
2,120.3125,4,1023,730,1744,935
2,121.875,5,1023,730,1744,871
2,123.4375,6,1023,0,0,0
2,125.0,7,1023,0,0,0
2,126.5625,8,1023,0,0,0
2,128.125,9,1023,0,0,0
2,129.6875,10,1023,0,0,0
2,131.25,11,1023,0,0,0
2,132.8125,12,1023,0,0,0
2,134.375,13,1023,0,0,0
2,135.9375,14,1023,0,0,0
2,137.5,15,1023,0,0,0
2,139.0625,0,1023,0,0,0
2,140.625,1,1023,0,0,0
2,142.1875,2,1018,0,0,0
2,143.75,3,941,0,0,0
2,145.3125,4,877,0,0,0
2,146.875,5,822,0,0,0
2,148.4375,6,1023,731,1752,799
2,150.0,7,786,0,0,0
2,151.5625,8,775,0,0,0
2,153.125,9,747,0,0,0
2,154.6875,10,688,0,0,0
2,156.25,11,621,0,0,0
2,157.8125,12,547,0,0,0
2,159.375,13,490,0,0,0
2,160.9375,14,474,0,0,0
2,162.5,15,464,0,0,0
2,164.0625,0,452,0,0,0
2,165.625,1,441,0,0,0
2,167.1875,2,428,0,0,0
2,168.75,3,417,0,0,0
2,170.3125,4,403,0,0,0
2,171.875,5,393,0,0,0
2,173.4375,6,792,0,0,0
2,175.0,7,372,0,0,0
2,176.5625,8,363,0,0,0
2,178.125,9,351,0,0,0
2,179.6875,10,345,0,0,0
2,181.25,11,336,0,0,0
2,182.8125,12,329,0,0,0
2,184.375,13,321,0,0,0
2,185.9375,14,317,0,0,0
2,187.5,15,307,0,0,0
2,189.0625,0,305,0,0,0
2,190.625,1,303,0,0,0
2,192.1875,2,293,0,0,0
2,193.75,3,289,0,0,0
2,195.3125,4,285,0,0,0
2,196.875,5,283,0,0,0
2,198.4375,6,381,0,0,0
77,0.0,7,80,0,0,0
77,1.5625,8,80,0,0,0
77,3.125,9,81,0,0,0
77,4.6875,10,80,0,0,0
77,6.25,11,80,0,0,0
77,7.8125,12,80,0,0,0
77,9.375,13,81,0,0,0
77,10.9375,14,80,0,0,0
77,12.5,15,80,0,0,0
77,14.0625,0,78,0,0,0
77,15.625,1,80,0,0,0
77,17.1875,2,81,0,0,0
77,18.75,3,80,0,0,0
77,20.3125,4,82,0,0,0
77,21.875,5,82,0,0,0
77,23.4375,6,78,0,0,0
77,25.0,7,80,0,0,0
77,26.5625,8,80,0,0,0
77,28.125,9,79,0,0,0
77,29.6875,10,80,0,0,0
77,31.25,11,81,0,0,0
77,32.8125,12,80,0,0,0
77,34.375,13,80,0,0,0
77,35.9375,14,79,0,0,0
77,37.5,15,80,0,0,0
77,39.0625,0,78,0,0,0
77,40.625,1,80,0,0,0
77,42.1875,2,81,0,0,0
77,43.75,3,79,0,0,0
77,45.3125,4,81,0,0,0
77,46.875,5,80,0,0,0
77,48.4375,6,77,0,0,0
77,50.0,7,80,0,0,0
77,51.5625,8,79,0,0,0
77,53.125,9,79,0,0,0
77,54.6875,10,80,0,0,0
77,56.25,11,79,0,0,0
77,57.8125,12,80,0,0,0
77,59.375,13,81,0,0,0
77,60.9375,14,80,0,0,0
77,64.0625,0,79,0,0,0
77,65.625,1,80,0,0,0
77,67.1875,2,81,0,0,0
77,68.75,3,80,0,0,0
77,70.3125,4,79,0,0,0
77,71.875,5,84,0,0,0
77,73.4375,6,78,0,0,0
77,75.0,7,124,0,0,0
77,76.5625,8,193,0,0,0
77,78.125,9,308,0,0,0
77,79.6875,10,441,0,0,0
77,81.25,11,586,0,0,0
77,82.8125,12,726,0,0,0
77,84.375,13,862,0,0,0
77,85.9375,14,974,0,0,0
77,87.5,15,1023,0,0,0
77,89.0625,0,1023,0,0,0
77,90.625,1,1023,0,0,0
77,92.1875,2,1023,0,0,0
77,95.3125,4,1023,0,0,0
77,96.875,5,1023,0,0,0
77,98.4375,6,91,0,0,0
77,100.0,7,1023,743,1848,760
77,101.5625,8,1023,741,1832,698
77,103.125,9,1023,743,1848,634
77,104.6875,10,1023,743,1848,570
77,106.25,11,1023,744,1856,504
77,107.8125,12,1023,743,1848,441
77,109.375,13,1023,744,1856,376
77,110.9375,14,1023,743,1848,312
77,112.5,15,1023,744,1856,249
77,114.0625,0,1023,742,1840,185
77,115.625,1,1023,743,1848,120
77,117.1875,2,1023,743,1848,55
77,118.75,3,1023,743,1848,1016
77,120.3125,4,1023,742,1840,954
77,121.875,5,1023,742,1840,889
77,123.4375,6,1023,0,0,0
77,125.0,7,1023,0,0,0
77,126.5625,8,1023,0,0,0
77,128.125,9,1023,0,0,0
77,129.6875,10,1023,0,0,0
77,131.25,11,1023,0,0,0
77,132.8125,12,1023,0,0,0
77,134.375,13,1023,0,0,0
77,135.9375,14,1023,0,0,0
77,137.5,15,1023,0,0,0
77,139.0625,0,1023,0,0,0
77,140.625,1,976,0,0,0
77,142.1875,2,910,0,0,0
77,143.75,3,849,0,0,0
77,145.3125,4,818,0,0,0
77,146.875,5,803,0,0,0
77,148.4375,6,1022,676,1312,826
77,150.0,7,730,0,0,0
77,151.5625,8,658,0,0,0
77,153.125,9,590,0,0,0
77,154.6875,10,530,0,0,0
77,156.25,11,490,0,0,0
77,157.8125,12,480,0,0,0
77,159.375,13,474,0,0,0
77,160.9375,14,464,0,0,0
77,162.5,15,452,0,0,0
77,164.0625,0,434,0,0,0
77,165.625,1,424,0,0,0
77,167.1875,2,407,0,0,0
77,168.75,3,397,0,0,0
77,170.3125,4,383,0,0,0
77,171.875,5,373,0,0,0
77,173.4375,6,784,0,0,0
77,175.0,7,356,0,0,0
77,176.5625,8,344,0,0,0
77,178.125,9,343,0,0,0
77,179.6875,10,331,0,0,0
77,181.25,11,323,0,0,0
77,182.8125,12,317,0,0,0
77,184.375,13,313,0,0,0
77,185.9375,14,307,0,0,0
77,187.5,15,304,0,0,0
77,189.0625,0,291,0,0,0
77,190.625,1,292,0,0,0
77,192.1875,2,288,0,0,0
77,193.75,3,283,0,0,0
77,195.3125,4,279,0,0,0
77,196.875,5,274,0,0,0
77,198.4375,6,366,0,0,0
78,0.0,7,79,0,0,0
78,1.5625,8,80,0,0,0
78,3.125,9,80,0,0,0
78,4.6875,10,80,0,0,0
78,6.25,11,81,0,0,0
78,7.8125,12,78,0,0,0
78,9.375,13,81,0,0,0
78,10.9375,14,80,0,0,0
78,12.5,15,80,0,0,0
78,14.0625,0,77,0,0,0
78,15.625,1,80,0,0,0
78,17.1875,2,78,0,0,0
78,18.75,3,75,0,0,0
78,20.3125,4,79,0,0,0
78,21.875,5,77,0,0,0
78,23.4375,6,81,0,0,0
78,25.0,7,80,0,0,0
78,26.5625,8,81,0,0,0
78,28.125,9,80,0,0,0
78,29.6875,10,80,0,0,0
78,31.25,11,81,0,0,0
78,32.8125,12,80,0,0,0
78,34.375,13,81,0,0,0
78,35.9375,14,81,0,0,0
78,37.5,15,80,0,0,0
78,39.0625,0,76,0,0,0
78,40.625,1,77,0,0,0
78,42.1875,2,79,0,0,0
78,43.75,3,77,0,0,0
78,45.3125,4,77,0,0,0
78,46.875,5,80,0,0,0
78,48.4375,6,82,0,0,0
78,50.0,7,80,0,0,0
78,51.5625,8,80,0,0,0
78,53.125,9,80,0,0,0
78,54.6875,10,79,0,0,0
78,56.25,11,80,0,0,0
78,57.8125,12,80,0,0,0
78,59.375,13,81,0,0,0
78,60.9375,14,80,0,0,0
78,62.5,15,79,0,0,0
78,64.0625,0,76,0,0,0
78,65.625,1,80,0,0,0
78,67.1875,2,78,0,0,0
78,68.75,3,77,0,0,0
78,70.3125,4,77,0,0,0
78,71.875,5,81,0,0,0
78,73.4375,6,81,0,0,0
78,75.0,7,122,0,0,0
78,76.5625,8,191,0,0,0
78,78.125,9,307,0,0,0
78,79.6875,10,442,0,0,0
78,81.25,11,580,0,0,0
78,82.8125,12,723,0,0,0
78,84.375,13,854,0,0,0
78,85.9375,14,965,0,0,0
78,87.5,15,1023,0,0,0
78,89.0625,0,1023,0,0,0
78,90.625,1,1023,0,0,0
78,92.1875,2,1023,0,0,0
78,93.75,3,1023,0,0,0
78,95.3125,4,1023,0,0,0
78,96.875,5,1023,0,0,0
78,98.4375,6,93,0,0,0
78,100.0,7,1023,742,1840,762
78,103.125,9,1023,742,1840,634
78,104.6875,10,1023,742,1840,570
78,106.25,11,1023,742,1840,507
78,107.8125,12,1023,742,1840,443
78,109.375,13,1023,743,1848,378
78,110.9375,14,1023,744,1856,313
78,112.5,15,1023,742,1840,252
78,114.0625,0,1023,741,1832,187
78,115.625,1,1023,742,1840,122
78,117.1875,2,1023,743,1848,56
78,118.75,3,1023,742,1840,1019
78,120.3125,4,1023,743,1848,956
78,121.875,5,1023,742,1840,891
78,123.4375,6,1023,0,0,0
78,125.0,7,1023,0,0,0
78,126.5625,8,1023,0,0,0
78,128.125,9,1023,0,0,0
78,129.6875,10,1023,0,0,0
78,131.25,11,1023,0,0,0
78,132.8125,12,1023,0,0,0
78,134.375,13,1023,0,0,0
78,135.9375,14,1023,0,0,0
78,137.5,15,1023,0,0,0
78,139.0625,0,1023,0,0,0
78,140.625,1,994,0,0,0
78,142.1875,2,919,0,0,0
78,143.75,3,860,0,0,0
78,145.3125,4,821,0,0,0
78,146.875,5,800,0,0,0
78,148.4375,6,1022,646,1072,825
78,150.0,7,785,0,0,0
78,151.5625,8,765,0,0,0
78,153.125,9,706,0,0,0
78,154.6875,10,629,0,0,0
78,156.25,11,563,0,0,0
78,157.8125,12,502,0,0,0
78,159.375,13,487,0,0,0
78,160.9375,14,479,0,0,0
78,162.5,15,466,0,0,0
78,164.0625,0,449,0,0,0
78,165.625,1,437,0,0,0
78,167.1875,2,423,0,0,0
78,168.75,3,416,0,0,0
78,170.3125,4,403,0,0,0
78,171.875,5,392,0,0,0
78,173.4375,6,790,0,0,0
78,175.0,7,369,0,0,0
78,176.5625,8,361,0,0,0
78,178.125,9,351,0,0,0
78,179.6875,10,345,0,0,0
78,181.25,11,338,0,0,0
78,182.8125,12,328,0,0,0
78,184.375,13,326,0,0,0
78,185.9375,14,321,0,0,0
78,187.5,15,312,0,0,0
78,189.0625,0,304,0,0,0
78,190.625,1,306,0,0,0
78,192.1875,2,293,0,0,0
78,193.75,3,293,0,0,0
78,195.3125,4,289,0,0,0
78,196.875,5,284,0,0,0
78,198.4375,6,378,0,0,0
